Fiscal Year,Work Location Borough,Regular Gross Paid,OT Hours,Total OT Paid
2020,MANHATTAN,124852.5,439.95,42261.75
2020,BROOKLYN,118225.94,770.25,45853.48
2020,MANHATTAN,131514.59,356.42,35306.71
2020,BROOKLYN,131514.59,413.83,36051.89
2020,QUEENS,111355.42,750.03,50341.14
2020,BROOKLYN,131514.59,360.6,35265.21
2020,QUEENS,138005.39,346.08,22546.72
2020,MANHATTAN,131514.59,340.82,32968.61
2020,QUEENS,131705.87,516.67,34647.73
2020,MANHATTAN,124852.5,450.5,43478.61
2020,MANHATTAN,120266.64,701.3,50611.34
2020,MANHATTAN,124852.5,435.62,40635.31
2020,BROOKLYN,130951.03,427.58,34010.8
2020,BROOKLYN,131499.4,534,29538.44
2020,MANHATTAN,131514.59,425.92,39290.34
2020,MANHATTAN,124852.5,443.32,42317.93
2020,QUEENS,131514.59,396.75,34183.96
2020,QUEENS,131514.59,424.83,30587.13
2020,MANHATTAN,124852.5,446.25,43008.65
2020,BRONX,157132.03,135,4188.61
2020,MANHATTAN,112445.3,906.17,47747.41
2020,BRONX,122362.46,771.8,44722.11
2020,QUEENS,119609.97,682.25,38126.47
2020,MANHATTAN,110026.03,948.42,54323.98
2020,BRONX,120266.64,739.25,39089.36
2020,MANHATTAN,131514.59,360.75,36491.46
2020,MANHATTAN,124852.5,435,41185.52
2020,MANHATTAN,131514.59,476.92,38717.12
2020,BROOKLYN,131514.59,496.33,28695.2
2020,QUEENS,154547.88,103.42,7306.11
2020,MANHATTAN,157132.04,119.75,8264.46
2020,BROOKLYN,119609.97,710.42,48404.2
2020,QUEENS,131514.59,410.5,26288.61
2020,BROOKLYN,123902.61,514.08,45403.84
2020,MANHATTAN,111966.24,1018.73,49088.64
2020,BROOKLYN,124852.5,481.58,36023.88
2020,BROOKLYN,119409.69,773.5,42330.66
2020,MANHATTAN,131514.59,407.08,36307.85
2020,QUEENS,116911.34,509.5,49107.78
2020,BROOKLYN,131514.59,400.75,37276.34
2020,MANHATTAN,131514.59,415.42,35695.78
2020,QUEENS,117530,758.25,44083.74
2020,BROOKLYN,120189.45,743.1,41116.36
2020,MANHATTAN,138334.44,230.02,24544.38
2020,BROOKLYN,129322.88,431.75,37921.31
2020,QUEENS,124852.5,487.58,41512.16
2020,MANHATTAN,124630.98,601.5,32154.31
2020,MANHATTAN,131514.59,378.73,28194.65
2020,MANHATTAN,124852.5,514.25,39453.51
2020,MANHATTAN,119609.97,778,40530.9
2020,MANHATTAN,119609.97,822.25,42524.34
2020,QUEENS,108768.97,944.08,54733.68
2020,MANHATTAN,131514.59,333.05,33558.34
2020,MANHATTAN,114036.61,911.75,49146.69
2020,QUEENS,133461.6,342.58,33383.75
2020,QUEENS,137514.91,328.92,30228.98
2020,BROOKLYN,120135.56,654.42,46082.22
2020,MANHATTAN,118047.21,798.42,40669.32
2020,MANHATTAN,124852.5,459.88,39116.58
2020,MANHATTAN,119723.84,609.47,47463.93
2020,QUEENS,131705.87,348.03,29843.98
2020,MANHATTAN,119140.77,459,45061.21
2020,MANHATTAN,124852.5,456.85,40525.18
2020,MANHATTAN,131514.59,383,36819.81
2020,MANHATTAN,119609.97,715.17,45507.45
2020,MANHATTAN,114699.35,935.17,48275.92
2020,MANHATTAN,114031.12,988.42,48714.81
2020,MANHATTAN,124852.5,515.25,37107.26
2020,MANHATTAN,124852.5,464.13,42475.32
2020,MANHATTAN,144672.19,177.48,17296.15
2020,MANHATTAN,131514.59,374.33,26604.38
2020,QUEENS,131514.59,357,32172.75
2020,BRONX,120225.86,730.92,38812.01
2020,QUEENS,119609.97,787.92,45951.06
2020,BROOKLYN,131514.59,500,37014.67
2020,MANHATTAN,124852.5,433.83,40892.48
2020,QUEENS,131514.59,352.92,35824.38
2020,BROOKLYN,119409.69,798.75,43004.4
2020,QUEENS,131514.59,368.92,35102.52
2020,MANHATTAN,131514.59,442.47,27231.2
2020,MANHATTAN,113597.07,646.55,51979.75
2020,BROOKLYN,155140.3,91.75,6530.16
2020,BROOKLYN,119723.84,765,41511.98
2020,MANHATTAN,131514.59,358.92,35361.98
2020,MANHATTAN,121227.67,652.12,40796.46
2020,BROOKLYN,131514.59,371.75,30790.31
2020,BROOKLYN,119609.97,704.73,44489.93
2020,MANHATTAN,123424.05,546.65,43995.55
2020,MANHATTAN,111156.22,885.82,52259.52
2020,MANHATTAN,117119.08,721.72,45652.08
2020,QUEENS,124852.5,636.25,35613.29
2020,QUEENS,130191.37,380.38,31170.88
2020,MANHATTAN,120266.64,625,39688.68
2020,QUEENS,131514.59,364.5,29315.2
2020,MANHATTAN,157132.04,157.58,5850.88
2020,QUEENS,120135.56,740.83,44194.72
2020,MANHATTAN,108768.97,1043.75,53082.15
2020,MANHATTAN,124852.5,621.62,38016.31
2020,MANHATTAN,123424.05,517.63,41687.21
2020,MANHATTAN,131514.59,403.17,32556.59
2020,MANHATTAN,124852.5,441.23,42208.04
2020,MANHATTAN,123902.61,597.43,41622.46
2020,MANHATTAN,155140.3,105.5,7320.9
2020,BROOKLYN,126800.61,528.08,38821.55
2020,BROOKLYN,124815.8,615.25,35117.47
2020,MANHATTAN,124852.5,439.25,34406.25
2020,MANHATTAN,131514.59,462.33,25790.15
2020,MANHATTAN,113677.31,897.17,42624.39
2020,MANHATTAN,129322.88,417.55,39778.84
2020,BROOKLYN,129973.62,445.2,35393.06
2020,MANHATTAN,112358.83,992,48860.12
2020,BROOKLYN,125668.15,569.33,31986.29
2020,BROOKLYN,119609.97,760.67,38600.64
2020,MANHATTAN,131514.59,385.75,34714.07
2020,MANHATTAN,108768.97,1078,49883.88
2020,MANHATTAN,124852.5,503.35,38666.51
2020,MANHATTAN,131514.59,459.67,26284.59
2020,MANHATTAN,116942.8,515.3,45822.42
2020,BROOKLYN,131514.59,511.25,32603.9
2020,QUEENS,131514.59,378.42,32312.47
2020,MANHATTAN,157132.04,29.33,2061.16
2020,BRONX,144672.19,232.82,16319.04
2020,MANHATTAN,119766.45,701.08,37477.31
2020,BROOKLYN,131514.59,397.27,29874.53
2020,MANHATTAN,108272.45,932.82,54142.72
2020,MANHATTAN,76492.47,500.5,26701.24
2020,BROOKLYN,157132.03,47.33,3320.58
2020,MANHATTAN,111572.42,985.73,51850.48
2020,BROOKLYN,111451.57,921.95,49403.3
2020,BROOKLYN,130191.37,487.08,31618.75
2020,MANHATTAN,118225.94,666.75,42882.67
2020,BROOKLYN,112306.55,974.25,46719.48
2020,MANHATTAN,112358.83,862,50685.92
2020,QUEENS,130191.37,426,37739.89
2020,MANHATTAN,124852.5,446.23,37875.21
2020,MANHATTAN,113652.86,967.83,47027.89
2020,MANHATTAN,157132.04,69.08,4813.96
2020,BROOKLYN,119723.84,631.13,38063.28
2020,MANHATTAN,124852.5,400.5,37766.95
2020,BROOKLYN,111504.57,966.13,46133.4
2020,MANHATTAN,111806.87,794.13,48206.78
2020,MANHATTAN,166310.57,101.5,15712.76
2020,MANHATTAN,122971.09,727,42148.7
2020,MANHATTAN,155140.3,92.58,6487.4
2020,MANHATTAN,124852.5,472.08,38159.72
2020,MANHATTAN,131514.59,363.63,30249.76
2020,QUEENS,131514.59,432.15,32074.89
2020,MANHATTAN,157132.04,26.75,1890.37
2020,MANHATTAN,111386.67,939,48676.46
2020,MANHATTAN,124852.5,378.32,36767.1
2020,BROOKLYN,131514.59,312.58,31805.66
2020,QUEENS,113911,840.58,45006.43
2020,MANHATTAN,124852.5,547.78,31714.8
2020,QUEENS,131514.59,320.55,30967.1
2020,BROOKLYN,111066.48,920.5,49150.27
2020,BROOKLYN,120266.64,696.42,39051.06
2020,MANHATTAN,111451.57,983,48406.07
2020,MANHATTAN,131514.59,355.15,32068.53
2020,MANHATTAN,124852.5,485.32,32597.72
2020,MANHATTAN,111572.42,976.13,47052.85
2020,BRONX,131514.59,415.98,31342.74
2020,QUEENS,108768.97,892,45132.53
2020,BRONX,131172.7,472.65,37135.23
2020,MANHATTAN,129322.88,483.83,33491.71
2020,BROOKLYN,113438.97,1012,46425.97
2020,MANHATTAN,124852.5,492.5,39999.76
2020,BRONX,126790.89,447.5,34511.96
2020,BROOKLYN,130191.37,423.33,31459.1
2020,MANHATTAN,131626.74,460.5,43546.86
2020,QUEENS,120189.45,548.7,37031
2020,MANHATTAN,144647.57,179.52,18909.76
2020,QUEENS,108768.97,823.5,50829.06
2020,MANHATTAN,117024,435.75,42443.46
2020,BRONX,118225.94,666.72,37366.95
2020,QUEENS,117274.18,801.9,46819.1
2020,BROOKLYN,131514.59,241.75,25259.69
2020,BROOKLYN,126790.89,596.2,40712.75
2020,MANHATTAN,111108.43,585,43361.84
2020,QUEENS,125899.83,574.08,34765.25
2020,MANHATTAN,113611.93,668.5,46352.44
2020,MANHATTAN,108768.97,926.92,52824.64
2020,MANHATTAN,111546.97,940.38,47216.85
2020,QUEENS,127521.25,405.5,35987.01
2020,MANHATTAN,113370.31,724.88,49706.02
2020,MANHATTAN,131514.59,368.83,33219.02
2020,QUEENS,155140.3,46.58,3279.71
2020,QUEENS,132545.23,398.17,24247.67
2020,MANHATTAN,108768.97,1029.67,48269.67
2020,BROOKLYN,148437.72,63.42,4957.44
2020,MANHATTAN,111386.67,818.83,47685.3
2020,MANHATTAN,130191.37,535.25,35930.14
2020,MANHATTAN,119723.84,626.58,38269.27
2020,QUEENS,114097.29,867.27,45756.26
2020,MANHATTAN,108768.97,1087.75,50628.91
2020,MANHATTAN,108604.09,836.45,51581.76
2020,MANHATTAN,119723.84,760.25,40186.59
2020,MANHATTAN,131514.59,378.5,28572.7
2020,MANHATTAN,124852.5,437.5,38689.56
2020,BROOKLYN,124852.5,373.97,32973.87
2020,BRONX,126790.89,567.92,34109.97
2020,MANHATTAN,111572.42,963.5,47467.02
2020,BROOKLYN,111451.57,882.42,44719.65
2020,MANHATTAN,124852.5,507,34381.38
2020,BROOKLYN,157132.04,36.5,2601.1
2020,MANHATTAN,109631.1,370.5,28087.92
2020,MANHATTAN,119287.52,671.75,41814.39
2020,BROOKLYN,131514.59,420.25,23746.25
2020,QUEENS,108768.97,984.23,47278.51
2020,MANHATTAN,117959.01,464.5,42906.53
2020,MANHATTAN,114273.93,917.65,44869.02
2020,MANHATTAN,131514.59,329.63,33529.29
2020,MANHATTAN,114370.29,772.58,48518.73
2020,MANHATTAN,108768.97,1003,47690.44
2020,MANHATTAN,123902.61,575.08,33264.75
2020,BROOKLYN,118047.2,748.5,41519.22
2020,BROOKLYN,124852.5,473.58,37755.9
2020,QUEENS,115171.73,882.25,47075.63
2020,MANHATTAN,131514.59,326.25,32046.72
2020,QUEENS,131514.59,418.42,30731.85
2020,MANHATTAN,109631.1,375.5,29470.2
2020,MANHATTAN,131514.59,298.07,30352.21
2020,MANHATTAN,108768.97,1019.27,47789.3
2020,BROOKLYN,111311.33,917.5,50995.91
2020,MANHATTAN,108768.97,983.55,50614.69
2020,BROOKLYN,124662.27,607.5,35303.6
2020,BROOKLYN,112049.12,937.83,47780.22
2020,MANHATTAN,131514.59,324,31769.24
2020,MANHATTAN,134397.54,283.65,26971.93
2020,BROOKLYN,109887.03,1026,48479.21
2020,MANHATTAN,131514.59,412.67,35611.91
2020,MANHATTAN,111193.79,863.67,47482.59
2020,MANHATTAN,113597.65,823.13,46278.21
2020,MANHATTAN,111359.3,996,48087.09
2020,BRONX,131514.59,412.25,29967.93
2020,BROOKLYN,111376.14,938.97,51097.63
2020,MANHATTAN,108768.97,1021.17,48490.04
2020,BROOKLYN,111207.67,898.4,48202.26
2020,MANHATTAN,155140.3,4,279.15
2020,BROOKLYN,117530,739.17,39928.66
2020,BROOKLYN,111019.27,804.58,44730.46
2020,BROOKLYN,113983.86,928.92,47204.97
2020,QUEENS,131514.59,393.17,28910.86
2020,BROOKLYN,111193.79,736.18,47787.71
2020,BROOKLYN,111371.05,915.55,49273.93
2020,MANHATTAN,124852.5,391.45,37988.41
2020,MANHATTAN,108768.97,1094.5,52028.55
2020,MANHATTAN,119755.79,439.13,40984.62
2020,BROOKLYN,111457.57,954.83,44553.19
2020,MANHATTAN,108768.97,977,49144.97
2020,BROOKLYN,124815.8,411.5,37012.68
2020,MANHATTAN,124852.5,395.57,37850.41
2020,BROOKLYN,119755.79,706,36284.59
2020,BROOKLYN,124852.5,396.58,33655.33
2020,MANHATTAN,142703.81,311,29545.68
2020,MANHATTAN,131514.59,327.75,31198.4
2020,BRONX,131514.59,419.33,24781.29
2020,BRONX,113894.08,891.55,45625.84
2020,BROOKLYN,108768.97,1008.93,50150.74
2020,MANHATTAN,113950.65,979.67,47075.19
2020,BROOKLYN,120189.45,491.92,45468.16
2020,MANHATTAN,108768.97,1035,49721.91
2020,BROOKLYN,131514.59,367.08,22971.13
2020,MANHATTAN,111133.31,684.95,50593.17
2020,MANHATTAN,113855.12,901.42,47527.22
2020,MANHATTAN,124852.5,367.4,35940.53
2020,MANHATTAN,108768.97,915.92,47150.81
2020,QUEENS,110938.66,989.67,47672.36
2020,BROOKLYN,119609.97,635.67,41201.92
2020,MANHATTAN,119287.52,702.95,42680.25
2020,MANHATTAN,155140.3,48.67,3427.6
2020,MANHATTAN,108768.97,1052.08,49450.04
2020,QUEENS,108768.97,939.58,45912.99
2020,BRONX,131514.59,402.45,32390.97
2020,QUEENS,131514.59,344.72,34405.07
2020,BROOKLYN,129322.88,384.58,35774.72
2020,BROOKLYN,127899.3,458.47,30807.77
2020,BRONX,121227.67,534.92,40662.2
2020,QUEENS,108768.97,933.05,50345.6
2020,MANHATTAN,136984.79,316.08,21940.91
2020,BROOKLYN,111207.67,831.85,48935.27
2020,QUEENS,129322.88,423.83,33064.97
2020,MANHATTAN,119755.79,561.45,45711.09
2020,MANHATTAN,131514.59,348.9,30513.44
2020,MANHATTAN,108768.97,863.53,50595.57
2020,MANHATTAN,108768.97,1073.53,49382.57
2020,MANHATTAN,114070.05,867.08,47432.59
2020,QUEENS,108768.97,1023.2,47235.47
2020,QUEENS,134444.04,312.83,30547.3
2020,QUEENS,131514.59,310.82,30909.97
2020,MANHATTAN,108768.97,781.15,51506.87
2020,MANHATTAN,124852.5,457.25,38327.68
2020,BROOKLYN,108768.97,791.25,45094.5
2020,MANHATTAN,117530,759.25,47440.75
2020,BROOKLYN,111504.57,945.15,43961.69
2020,QUEENS,108768.97,882.53,50379.7
2020,MANHATTAN,124852.5,418.9,37367.28
2020,MANHATTAN,113489.7,743.17,47941.32
2020,QUEENS,108768.97,868,48049.14
2020,MANHATTAN,111457.57,890.83,47445.1
2020,MANHATTAN,124852.5,392.03,35101.39
2020,MANHATTAN,108768.97,767.68,44460.33
2020,MANHATTAN,108768.97,745.8,52267.93
2020,MANHATTAN,124852.5,366.4,35608.96
2020,QUEENS,108768.97,994.63,50033.68
2020,MANHATTAN,108768.97,997.63,46556.15
2020,BRONX,108768.97,856.58,48458.06
2020,MANHATTAN,124852.5,634.75,38900.83
2020,MANHATTAN,124852.5,542.5,31796.27
2020,BROOKLYN,108768.97,913.67,47754.68
2020,MANHATTAN,113851.07,864.55,48062.11
2020,MANHATTAN,111966.24,640.5,47468.15
2020,BROOKLYN,111193.79,730,47215.97
2020,MANHATTAN,111572.42,918.35,43670.36
2020,MANHATTAN,131514.59,361.92,22968.92
2020,BROOKLYN,108768.97,1005.5,46483.71
2020,QUEENS,131514.59,394.25,29103.14
2020,MANHATTAN,124852.5,457.18,39316.36
2020,QUEENS,108768.97,859.5,49665.37
2020,MANHATTAN,134523.99,359.33,26662.16
2020,BROOKLYN,108924.17,1013.5,48261.58
2020,MANHATTAN,131514.59,322.58,32089.85
2020,MANHATTAN,108768.97,977.17,46990.74
2020,MANHATTAN,131514.59,341.67,29703.32
2020,QUEENS,108768.97,787.75,49171.35
2020,MANHATTAN,118849.2,416.5,42751.86
2020,MANHATTAN,107359.58,534.5,45073.19
2020,BROOKLYN,112467.78,741.82,47690.65
2020,MANHATTAN,108768.97,1043.92,49973.11
2020,MANHATTAN,124852.5,379.95,36244.27
2020,MANHATTAN,124852.5,388.75,35877.92
2020,BROOKLYN,111193.79,851.5,46491.98
2020,BROOKLYN,155140.29,26.6,1856.39
2020,BRONX,123902.61,616.53,33795.34
2020,MANHATTAN,131514.59,325.97,30669.32
2020,MANHATTAN,131514.59,353.67,32431.51
2020,QUEENS,108768.97,1057.93,50550.87
2020,MANHATTAN,108768.97,995.1,48945.02
2020,BROOKLYN,122672.04,628.33,32099.95
2020,MANHATTAN,124852.5,394.83,34724.45
2020,MANHATTAN,119409.69,806.82,45560.04
2020,MANHATTAN,131514.59,370.67,29955.63
2020,MANHATTAN,126841.77,446.42,36578.86
2020,QUEENS,108907.97,953.45,46514.76
2020,MANHATTAN,135470.32,259.73,27092.69
2020,MANHATTAN,111429.83,678.33,47297.09
2020,MANHATTAN,124852.5,574.67,34841.09
2020,MANHATTAN,131514.59,331.75,29213.94
2020,QUEENS,108768.97,972.42,46009.45
2020,MANHATTAN,108768.97,769.07,51821.99
2020,MANHATTAN,127645.78,468.85,30631.15
2020,MANHATTAN,111384.17,903.92,50109.29
2020,MANHATTAN,111132.06,855.17,47006.41
2020,MANHATTAN,108768.97,966.28,49497.86
2020,MANHATTAN,112665.81,789.58,46697.72
2020,BROOKLYN,125899.83,417.58,39076.97
2020,QUEENS,117530,689.42,37238.17
2020,MANHATTAN,111451.57,740.22,45616.25
2020,QUEENS,131514.59,305.92,31227.33
2020,MANHATTAN,111451.57,932.45,46645.99
2020,BROOKLYN,108768.97,885.85,47627.43
2020,QUEENS,120540.92,467.5,44855.23
2020,BROOKLYN,108768.97,907.25,47148.38
2020,QUEENS,108768.97,943.5,47940.69
2020,MANHATTAN,108768.97,804.27,50227.37
2020,MANHATTAN,125899.83,416.58,37446.44
2020,QUEENS,111207.67,649.73,48913.16
2020,BROOKLYN,131514.59,384.25,25096.47
2020,QUEENS,131514.59,470.42,27879.3
2020,QUEENS,111151.11,721.12,41865.48
2020,MANHATTAN,108768.97,1051.5,49933.37
2020,BROOKLYN,117274.18,762.17,41429.75
2020,MANHATTAN,132618.05,292.75,20048.48
2020,MANHATTAN,92082.67,341.35,32657.83
2020,BRONX,111213.17,911.42,45198.71
2020,MANHATTAN,116942.8,609.72,40660.72
2020,MANHATTAN,111066.48,808.45,46804.9
2020,MANHATTAN,124852.5,383.67,37233.08
2020,MANHATTAN,127622.3,349.25,33948.78
2020,MANHATTAN,120761.84,433.53,37790.83
2020,MANHATTAN,108768.97,1009,48478.62
2020,QUEENS,124852.5,484.08,26072.86
2020,MANHATTAN,124852.5,420.9,37139.65
2020,MANHATTAN,108768.97,988,45719.38
2020,MANHATTAN,111572.42,885.47,42637.65
2020,MANHATTAN,113835.97,702.48,46658.72
2020,MANHATTAN,108768.97,926.08,50302.51
2020,MANHATTAN,119723.84,576.17,33627.59
2020,MANHATTAN,124852.5,403.17,36838.18
2020,BROOKLYN,108768.97,954.6,48329.23
2020,MANHATTAN,111003.76,704.83,40211.84
2020,MANHATTAN,126790.89,467.83,33861.29
2020,MANHATTAN,119755.79,539.25,44018.99
2020,MANHATTAN,108768.97,732.57,50812.35
2020,BROOKLYN,111451.57,779.13,45756.45
2020,MANHATTAN,125899.83,510.58,32394.04
2020,BROOKLYN,110938.66,775.5,46299.47
2020,BROOKLYN,110938.66,900.42,44073.96
2020,MANHATTAN,117992.04,548.43,38549.37
2020,BRONX,111429.83,668.43,48875.62
2020,MANHATTAN,109785.18,923.35,45269.59
2020,MANHATTAN,124852.5,368.68,32768.88
2020,QUEENS,108768.97,1010.58,47979.72
2020,QUEENS,120266.64,523.17,39729.94
2020,BROOKLYN,119287.52,621.63,41719.63
2020,MANHATTAN,108768.97,936.25,48824.26
2020,MANHATTAN,108768.97,921.35,48078.64
2020,BROOKLYN,119609.97,621.17,34238.13
2020,MANHATTAN,131514.59,385.58,31160.35
2020,QUEENS,108907.97,781.2,45566.65
2020,MANHATTAN,131514.59,298.58,26237.39
2020,BROOKLYN,111431.47,768.83,47711.3
2020,BRONX,117530,751.2,41847.12
2020,MANHATTAN,111451.57,683.27,45247.85
2020,MANHATTAN,110026.03,590.83,50139.52
2020,BROOKLYN,124852.5,497.42,33990.92
2020,MANHATTAN,124852.5,365,34629.78
2020,MANHATTAN,131514.59,353.42,31618.16
2020,MANHATTAN,125899.83,442.32,37816.76
2020,QUEENS,108768.97,895.7,46731.46
2020,QUEENS,108768.97,773.15,48871.31
2020,MANHATTAN,119609.97,472.5,40540.28
2020,MANHATTAN,108768.97,979.25,46772.28
2020,QUEENS,124852.5,443.58,33859.3
2020,QUEENS,122154.44,450.75,38489.81
2020,MANHATTAN,111457.57,751.48,45139.24
2020,MANHATTAN,131514.59,311.18,31410.55
2020,MANHATTAN,124852.5,387.92,36325.81
2020,BROOKLYN,126790.89,388.17,36534.04
2020,MANHATTAN,126790.89,430.05,37298.69
2020,MANHATTAN,108768.97,945,47821.7
2020,MANHATTAN,108768.97,881.5,46857.28
2020,MANHATTAN,120135.56,604.77,38538.88
2020,MANHATTAN,124852.5,447.58,31397.87
2020,BROOKLYN,108768.97,921.98,47198.65
2020,BROOKLYN,113723.28,734.67,43731.88
2020,MANHATTAN,125899.83,347.92,33911.96
2020,MANHATTAN,111213.17,712.25,49334.26
2020,QUEENS,119723.84,693.97,36800.55
2020,MANHATTAN,113428.78,958.42,45695.88
2020,MANHATTAN,123424.05,527.83,36685.52
2020,MANHATTAN,111402.79,799.77,47788.81
2020,MANHATTAN,108768.97,946.9,48271.69
2020,BROOKLYN,131514.59,381.68,28098.02
2020,MANHATTAN,135044.43,275.5,25478.03
2020,BROOKLYN,131514.59,357.58,23906.38
2020,MANHATTAN,108768.97,974.75,46311.97
2020,MANHATTAN,108768.97,967.05,48112.14
2020,MANHATTAN,108768.97,999.98,49143.22
2020,BROOKLYN,108768.97,950,48168.39
2020,MANHATTAN,111233.12,620.25,48086.82
2020,QUEENS,111572.42,688.23,41401.14
2020,BRONX,124852.5,370.98,34392.25
2020,MANHATTAN,89285.88,188.35,19475.37
2020,MANHATTAN,131514.59,374.5,25972.5
2020,MANHATTAN,120266.64,595.92,36014.32
2020,MANHATTAN,117274.18,688.08,38667.26
2020,BROOKLYN,131514.59,314.75,29257.68
2020,MANHATTAN,108768.97,807.5,46580.87
2020,MANHATTAN,129688.89,485.58,34289.27
2020,BRONX,131514.59,334.83,20754.87
2020,MANHATTAN,108768.97,892.3,45004.84
2020,MANHATTAN,113858.82,677.08,43405.32
2020,BROOKLYN,108768.97,1023,47252.84
2020,MANHATTAN,115899.88,566.17,44733.07
2020,MANHATTAN,108768.97,999.77,47135.96
2020,QUEENS,111305.61,799.25,48169.1
2020,MANHATTAN,124852.5,467.13,36183.84
2020,BROOKLYN,108768.97,954.12,45508.3
2020,MANHATTAN,119609.97,644.5,43307.44
2020,MANHATTAN,146461.31,318.25,30510.48
2020,MANHATTAN,113180.97,430.27,43758.37
2020,QUEENS,118225.94,442.67,39997.49
2020,MANHATTAN,111296.69,681.2,49883.3
2020,BROOKLYN,108768.97,887.5,44345.09
2020,MANHATTAN,119609.97,670.8,39937.22
2020,BRONX,109083.24,838.08,48319.09
2020,MANHATTAN,108768.97,973.08,45948.06
2020,MANHATTAN,111217.17,733.5,47698.37
2020,MANHATTAN,108768.97,947.02,46259.9
2020,MANHATTAN,108768.97,914.33,42610.23
2020,MANHATTAN,124852.5,351.47,33976.21
2020,MANHATTAN,124852.5,397.25,35391.53
2020,BROOKLYN,124852.5,505.1,31135.45
2020,MANHATTAN,108768.97,961.42,45823.46
2020,BROOKLYN,111451.57,740.85,45765.84
2020,BRONX,108768.97,684.5,46631.36
2020,MANHATTAN,108768.97,911.97,44465.82
2020,BROOKLYN,111508.24,651.08,49139.79
2020,MANHATTAN,111384.17,1038.83,48048.91
2020,MANHATTAN,111209.87,680.55,47525.73
2020,MANHATTAN,113890.27,565.13,43689.47
2020,BROOKLYN,109785.18,697,42991.59
2020,MANHATTAN,116942.8,649.25,38804
2020,MANHATTAN,111410.56,666.33,46864.81
2020,BROOKLYN,131499.4,379,22387.9
2020,QUEENS,126790.89,506.55,27970.56
2020,MANHATTAN,108768.97,864.75,45869.38
2020,MANHATTAN,124852.5,485.67,29160.91
2020,BRONX,108768.97,769.47,46621.16
2020,MANHATTAN,124852.5,351.25,33447.5
2020,MANHATTAN,111354.01,803,44399.7
2020,MANHATTAN,124852.5,400.15,34522.28
2020,MANHATTAN,108768.97,919.95,48116.91
2020,QUEENS,108768.97,965.67,47725.6
2020,MANHATTAN,108768.97,894.55,46393.04
2020,MANHATTAN,108768.97,601,49154.04
2020,MANHATTAN,131514.59,331.33,27320.3
2020,MANHATTAN,111546.97,855.27,46241.98
2020,QUEENS,131514.59,379.18,27310.03
2020,MANHATTAN,131705.87,318.25,26615.66
2020,QUEENS,149934.96,220.5,24433.69
2020,MANHATTAN,111207.67,681,48296.45
2020,MANHATTAN,111572.42,881.68,43226.33
2020,MANHATTAN,122929.24,462.67,39876.5
2020,BROOKLYN,111006.31,889.5,44739.58
2020,MANHATTAN,111572.42,877.33,43203.72
2020,MANHATTAN,108768.97,880,41093.24
2020,BRONX,111066.48,645.75,48679.97
2020,BRONX,108768.97,927.4,43361.65
2020,MANHATTAN,119609.97,490.5,43234.52
2020,BROOKLYN,108768.97,905.22,47766.64
2020,BRONX,108768.97,775.25,46222.75
2020,BROOKLYN,111424.42,728.12,47531.34
2020,MANHATTAN,108768.97,839.67,45335.08
2020,MANHATTAN,111482.72,589.9,42168.13
2020,MANHATTAN,124852.5,370.83,31591.47
2020,MANHATTAN,108768.97,803.1,42427.88
2020,QUEENS,131514.59,334.92,20750.26
2020,MANHATTAN,108768.97,671.65,50719.43
2020,QUEENS,108768.97,801.33,41989.29
2020,BROOKLYN,108768.97,726.25,47812.19
2020,MANHATTAN,82026.45,642.5,39091.73
2020,BROOKLYN,120225.86,600.25,35071.33
2020,MANHATTAN,110183.07,891,45028.75
2020,QUEENS,131514.59,342.75,19319.66
2020,MANHATTAN,124852.5,375.42,33926.59
2020,BROOKLYN,109083.24,770.58,47743.1
2020,BROOKLYN,108768.97,948.75,47194.98
2020,MANHATTAN,109631.1,398.5,31178.05
2020,BRONX,108768.97,767.08,47825.04
2020,MANHATTAN,124852.5,402.03,33138.25
2020,MANHATTAN,108768.97,838.53,47540.6
2020,BRONX,108768.97,865.22,48788.82
2020,MANHATTAN,143473.73,267,26397.87
2020,BROOKLYN,108768.97,916.83,43406.25
2020,MANHATTAN,108768.97,665,47665
2020,MANHATTAN,108768.97,774.87,46675.67
2020,MANHATTAN,108768.97,687.6,46311.1
2020,MANHATTAN,108768.97,812.33,45993.08
2020,MANHATTAN,146128.22,242.75,24032.34
2020,MANHATTAN,108768.97,862.5,42595.73
2020,MANHATTAN,108768.97,945,45015.21
2020,MANHATTAN,108604.09,795.5,46594.36
2020,MANHATTAN,131514.59,330.15,28713.17
2020,MANHATTAN,108768.97,839,46254.61
2020,MANHATTAN,108768.97,902.65,45990.16
2020,MANHATTAN,124852.5,382.67,33006.22
2020,BROOKLYN,108768.97,932.75,45764.45
2020,MANHATTAN,104280.49,1014.97,48454.91
2020,MANHATTAN,131514.59,345.42,23762.22
2020,BROOKLYN,108768.97,903.93,43252.65
2020,MANHATTAN,111480.7,586,47338.24
2020,BROOKLYN,108768.97,704.33,45746.29
2020,BRONX,108768.97,632.8,45740.51
2020,BRONX,108768.97,975.73,47276.31
2020,MANHATTAN,119755.79,654.92,34374.64
2020,MANHATTAN,113505.18,535.6,44341.22
2020,MANHATTAN,126659.49,381.25,31354.55
2020,BROOKLYN,108768.97,642,41407.88
2020,MANHATTAN,108768.97,659.5,45599.01
2020,BROOKLYN,108768.97,828.92,48483.68
2020,MANHATTAN,111572.42,874.33,41134.24
